kingdom,phylum,class,order,family,genus,species,common_name,binomial,bird,full_code
Animalia,Chordata,Aves,Passeriformes,Pittidae,Pitta,versicolor,Noisy Pitta,Pitta versicolor,TRUE,Pitta versicolor_Noisy Pitta
Animalia,Chordata,Aves,Passeriformes,Conopophagidae,Pittasoma,michleri,Black-crowned Antpitta,Pittasoma michleri,TRUE,Pittasoma michleri_Black-crowned Antpitta
Animalia,Chordata,Aves,Passeriformes,Conopophagidae,Pittasoma,rufopileatum,Rufous-crowned Antpitta,Pittasoma rufopileatum,TRUE,Pittasoma rufopileatum_Rufous-crowned Antpitta
Animalia,Chordata,Aves,Passeriformes,Pityriaseidae,Pityriasis,gymnocephala,Bornean Bristlehead,Pityriasis gymnocephala,TRUE,Pityriasis gymnocephala_Bornean Bristlehead
Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Platalea,ajaja,Roseate Spoonbill,Platalea ajaja,TRUE,Platalea ajaja_Roseate Spoonbill
Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Platalea,leucorodia,Eurasian Spoonbill,Platalea leucorodia,TRUE,Platalea leucorodia_Eurasian Spoonbill
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Platycercus,adscitus,Pale-headed Rosella,Platycercus adscitus,TRUE,Platycercus adscitus_Pale-headed Rosella
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Platycercus,caledonicus,Green Rosella,Platycercus caledonicus,TRUE,Platycercus caledonicus_Green Rosella
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Platycercus,elegans,Crimson Rosella,Platycercus elegans,TRUE,Platycercus elegans_Crimson Rosella
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Platycercus,eximius,Eastern Rosella,Platycercus eximius,TRUE,Platycercus eximius_Eastern Rosella
Animalia,Chordata,Aves,Passeriformes,Corvidae,Platylophus,galericulatus,Crested Shrikejay,Platylophus galericulatus,TRUE,Platylophus galericulatus_Crested Shrikejay
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Platyrinchus,cancrominus,Stub-tailed Spadebill,Platyrinchus cancrominus,TRUE,Platyrinchus cancrominus_Stub-tailed Spadebill
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Platyrinchus,coronatus,Golden-crowned Spadebill,Platyrinchus coronatus,TRUE,Platyrinchus coronatus_Golden-crowned Spadebill
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Platyrinchus,flavigularis,Yellow-throated Spadebill,Platyrinchus flavigularis,TRUE,Platyrinchus flavigularis_Yellow-throated Spadebill
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Platyrinchus,leucoryphus,Russet-winged Spadebill,Platyrinchus leucoryphus,TRUE,Platyrinchus leucoryphus_Russet-winged Spadebill
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Platyrinchus,mystaceus,White-throated Spadebill,Platyrinchus mystaceus,TRUE,Platyrinchus mystaceus_White-throated Spadebill
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Platyrinchus,platyrhynchos,White-crested Spadebill,Platyrinchus platyrhynchos,TRUE,Platyrinchus platyrhynchos_White-crested Spadebill
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Platyrinchus,saturatus,Cinnamon-crested Spadebill,Platyrinchus saturatus,TRUE,Platyrinchus saturatus_Cinnamon-crested Spadebill
Animalia,Chordata,Aves,Passeriformes,Corvidae,Platysmurus,leucopterus,Black Magpie,Platysmurus leucopterus,TRUE,Platysmurus leucopterus_Black Magpie
Animalia,Chordata,Aves,Passeriformes,Platysteiridae,Platysteira,blissetti,Red-cheeked Wattle-eye,Platysteira blissetti,TRUE,Platysteira blissetti_Red-cheeked Wattle-eye
Animalia,Chordata,Aves,Passeriformes,Platysteiridae,Platysteira,castanea,Chestnut Wattle-eye,Platysteira castanea,TRUE,Platysteira castanea_Chestnut Wattle-eye
Animalia,Chordata,Aves,Passeriformes,Platysteiridae,Platysteira,concreta,Yellow-bellied Wattle-eye,Platysteira concreta,TRUE,Platysteira concreta_Yellow-bellied Wattle-eye
Animalia,Chordata,Aves,Passeriformes,Platysteiridae,Platysteira,cyanea,Brown-throated Wattle-eye,Platysteira cyanea,TRUE,Platysteira cyanea_Brown-throated Wattle-eye
Animalia,Chordata,Aves,Passeriformes,Platysteiridae,Platysteira,peltata,Black-throated Wattle-eye,Platysteira peltata,TRUE,Platysteira peltata_Black-throated Wattle-eye
Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Plectorhyncha,lanceolata,Striped Honeyeater,Plectorhyncha lanceolata,TRUE,Plectorhyncha lanceolata_Striped Honeyeater
Animalia,Chordata,Aves,Passeriformes,Calcariidae,Plectrophenax,hyperboreus,McKay's Bunting,Plectrophenax hyperboreus,TRUE,Plectrophenax hyperboreus_McKay's Bunting
Animalia,Chordata,Aves,Passeriformes,Calcariidae,Plectrophenax,nivalis,Snow Bunting,Plectrophenax nivalis,TRUE,Plectrophenax nivalis_Snow Bunting
Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Plegadis,chihi,White-faced Ibis,Plegadis chihi,TRUE,Plegadis chihi_White-faced Ibis
Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Plegadis,falcinellus,Glossy Ibis,Plegadis falcinellus,TRUE,Plegadis falcinellus_Glossy Ibis
Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Plegadis,ridgwayi,Puna Ibis,Plegadis ridgwayi,TRUE,Plegadis ridgwayi_Puna Ibis
Animalia,Chordata,Aves,Passeriformes,Passeridae,Plocepasser,mahali,White-browed Sparrow-Weaver,Plocepasser mahali,TRUE,Plocepasser mahali_White-browed Sparrow-Weaver
Animalia,Chordata,Aves,Passeriformes,Passeridae,Plocepasser,superciliosus,Chestnut-crowned Sparrow-Weaver,Plocepasser superciliosus,TRUE,Plocepasser superciliosus_Chestnut-crowned Sparrow-Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,baglafecht,Baglafecht Weaver,Ploceus baglafecht,TRUE,Ploceus baglafecht_Baglafecht Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,bicolor,Forest Weaver,Ploceus bicolor,TRUE,Ploceus bicolor_Forest Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,capensis,Cape Weaver,Ploceus capensis,TRUE,Ploceus capensis_Cape Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,cucullatus,Village Weaver,Ploceus cucullatus,TRUE,Ploceus cucullatus_Village Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,galbula,Rüppell's Weaver,Ploceus galbula,TRUE,Ploceus galbula_Rüppell's Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,hypoxanthus,Asian Golden Weaver,Ploceus hypoxanthus,TRUE,Ploceus hypoxanthus_Asian Golden Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,intermedius,Lesser Masked-Weaver,Ploceus intermedius,TRUE,Ploceus intermedius_Lesser Masked-Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,jacksoni,Golden-backed Weaver,Ploceus jacksoni,TRUE,Ploceus jacksoni_Golden-backed Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,luteolus,Little Weaver,Ploceus luteolus,TRUE,Ploceus luteolus_Little Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,manyar,Streaked Weaver,Ploceus manyar,TRUE,Ploceus manyar_Streaked Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,melanocephalus,Black-headed Weaver,Ploceus melanocephalus,TRUE,Ploceus melanocephalus_Black-headed Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,nelicourvi,Nelicourvi Weaver,Ploceus nelicourvi,TRUE,Ploceus nelicourvi_Nelicourvi Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,nigerrimus,Vieillot's Weaver,Ploceus nigerrimus,TRUE,Ploceus nigerrimus_Vieillot's Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,nigricollis,Black-necked Weaver,Ploceus nigricollis,TRUE,Ploceus nigricollis_Black-necked Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,ocularis,Spectacled Weaver,Ploceus ocularis,TRUE,Ploceus ocularis_Spectacled Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,philippinus,Baya Weaver,Ploceus philippinus,TRUE,Ploceus philippinus_Baya Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,sakalava,Sakalava Weaver,Ploceus sakalava,TRUE,Ploceus sakalava_Sakalava Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,spekei,Speke's Weaver,Ploceus spekei,TRUE,Ploceus spekei_Speke's Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,subaureus,African Golden-Weaver,Ploceus subaureus,TRUE,Ploceus subaureus_African Golden-Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,velatus,Southern Masked-Weaver,Ploceus velatus,TRUE,Ploceus velatus_Southern Masked-Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,vitellinus,Vitelline Masked-Weaver,Ploceus vitellinus,TRUE,Ploceus vitellinus_Vitelline Masked-Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,xanthops,Holub's Golden-Weaver,Ploceus xanthops,TRUE,Ploceus xanthops_Holub's Golden-Weaver
Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,xanthopterus,Southern Brown-throated Weaver,Ploceus xanthopterus,TRUE,Ploceus xanthopterus_Southern Brown-throated Weaver
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,apricaria,European Golden-Plover,Pluvialis apricaria,TRUE,Pluvialis apricaria_European Golden-Plover
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,dominica,American Golden-Plover,Pluvialis dominica,TRUE,Pluvialis dominica_American Golden-Plover
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,fulva,Pacific Golden-Plover,Pluvialis fulva,TRUE,Pluvialis fulva_Pacific Golden-Plover
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,squatarola,Black-bellied Plover,Pluvialis squatarola,TRUE,Pluvialis squatarola_Black-bellied Plover
Animalia,Chordata,Aves,Passeriformes,Pnoepygidae,Pnoepyga,albiventer,Scaly-breasted Cupwing,Pnoepyga albiventer,TRUE,Pnoepyga albiventer_Scaly-breasted Cupwing
Animalia,Chordata,Aves,Passeriformes,Pnoepygidae,Pnoepyga,formosana,Taiwan Cupwing,Pnoepyga formosana,TRUE,Pnoepyga formosana_Taiwan Cupwing
Animalia,Chordata,Aves,Passeriformes,Pnoepygidae,Pnoepyga,immaculata,Immaculate Cupwing,Pnoepyga immaculata,TRUE,Pnoepyga immaculata_Immaculate Cupwing
Animalia,Chordata,Aves,Passeriformes,Pnoepygidae,Pnoepyga,pusilla,Pygmy Cupwing,Pnoepyga pusilla,TRUE,Pnoepyga pusilla_Pygmy Cupwing
Animalia,Chordata,Aves,Caprimulgiformes,Podargidae,Podargus,ocellatus,Marbled Frogmouth,Podargus ocellatus,TRUE,Podargus ocellatus_Marbled Frogmouth
Animalia,Chordata,Aves,Caprimulgiformes,Podargidae,Podargus,strigoides,Tawny Frogmouth,Podargus strigoides,TRUE,Podargus strigoides_Tawny Frogmouth
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,auritus,Horned Grebe,Podiceps auritus,TRUE,Podiceps auritus_Horned Grebe
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,cristatus,Great Crested Grebe,Podiceps cristatus,TRUE,Podiceps cristatus_Great Crested Grebe
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,gallardoi,Hooded Grebe,Podiceps gallardoi,TRUE,Podiceps gallardoi_Hooded Grebe
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,grisegena,Red-necked Grebe,Podiceps grisegena,TRUE,Podiceps grisegena_Red-necked Grebe
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,major,Great Grebe,Podiceps major,TRUE,Podiceps major_Great Grebe
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,nigricollis,Eared Grebe,Podiceps nigricollis,TRUE,Podiceps nigricollis_Eared Grebe
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,occipitalis,Silvery Grebe,Podiceps occipitalis,TRUE,Podiceps occipitalis_Silvery Grebe
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podilymbus,podiceps,Pied-billed Grebe,Podilymbus podiceps,TRUE,Podilymbus podiceps_Pied-billed Grebe
Animalia,Chordata,Aves,Passeriformes,Corvidae,Podoces,hendersoni,Mongolian Ground-Jay,Podoces hendersoni,TRUE,Podoces hendersoni_Mongolian Ground-Jay
Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,atricapillus,Black-capped Chickadee,Poecile atricapillus,TRUE,Poecile atricapillus_Black-capped Chickadee
Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,carolinensis,Carolina Chickadee,Poecile carolinensis,TRUE,Poecile carolinensis_Carolina Chickadee
Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,cinctus,Gray-headed Chickadee,Poecile cinctus,TRUE,Poecile cinctus_Gray-headed Chickadee
Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,gambeli,Mountain Chickadee,Poecile gambeli,TRUE,Poecile gambeli_Mountain Chickadee
Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,hudsonicus,Boreal Chickadee,Poecile hudsonicus,TRUE,Poecile hudsonicus_Boreal Chickadee
Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,lugubris,Sombre Tit,Poecile lugubris,TRUE,Poecile lugubris_Sombre Tit
Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,montanus,Willow Tit,Poecile montanus,TRUE,Poecile montanus_Willow Tit
Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,palustris,Marsh Tit,Poecile palustris,TRUE,Poecile palustris_Marsh Tit
Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,rufescens,Chestnut-backed Chickadee,Poecile rufescens,TRUE,Poecile rufescens_Chestnut-backed Chickadee
Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,sclateri,Mexican Chickadee,Poecile sclateri,TRUE,Poecile sclateri_Mexican Chickadee
Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,weigoldicus,Sichuan Tit,Poecile weigoldicus,TRUE,Poecile weigoldicus_Sichuan Tit
Animalia,Chordata,Aves,Passeriformes,Petroicidae,Poecilodryas,hypoleuca,Black-sided Robin,Poecilodryas hypoleuca,TRUE,Poecilodryas hypoleuca_Black-sided Robin
Animalia,Chordata,Aves,Passeriformes,Thraupidae,Poecilostreptus,cabanisi,Azure-rumped Tanager,Poecilostreptus cabanisi,TRUE,Poecilostreptus cabanisi_Azure-rumped Tanager
Animalia,Chordata,Aves,Passeriformes,Thraupidae,Poecilostreptus,palmeri,Gray-and-gold Tanager,Poecilostreptus palmeri,TRUE,Poecilostreptus palmeri_Gray-and-gold Tanager
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Poecilotriccus,albifacies,White-cheeked Tody-Flycatcher,Poecilotriccus albifacies,TRUE,Poecilotriccus albifacies_White-cheeked Tody-Flycatcher
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Poecilotriccus,calopterus,Golden-winged Tody-Flycatcher,Poecilotriccus calopterus,TRUE,Poecilotriccus calopterus_Golden-winged Tody-Flycatcher
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Poecilotriccus,capitalis,Black-and-white Tody-Flycatcher,Poecilotriccus capitalis,TRUE,Poecilotriccus capitalis_Black-and-white Tody-Flycatcher
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Poecilotriccus,fumifrons,Smoky-fronted Tody-Flycatcher,Poecilotriccus fumifrons,TRUE,Poecilotriccus fumifrons_Smoky-fronted Tody-Flycatcher
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Poecilotriccus,latirostris,Rusty-fronted Tody-Flycatcher,Poecilotriccus latirostris,TRUE,Poecilotriccus latirostris_Rusty-fronted Tody-Flycatcher
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Poecilotriccus,luluae,Johnson's Tody-Flycatcher,Poecilotriccus luluae,TRUE,Poecilotriccus luluae_Johnson's Tody-Flycatcher
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Poecilotriccus,plumbeiceps,Ochre-faced Tody-Flycatcher,Poecilotriccus plumbeiceps,TRUE,Poecilotriccus plumbeiceps_Ochre-faced Tody-Flycatcher
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Poecilotriccus,ruficeps,Rufous-crowned Tody-Flycatcher,Poecilotriccus ruficeps,TRUE,Poecilotriccus ruficeps_Rufous-crowned Tody-Flycatcher
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Poecilotriccus,russatus,Ruddy Tody-Flycatcher,Poecilotriccus russatus,TRUE,Poecilotriccus russatus_Ruddy Tody-Flycatcher
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Poecilotriccus,sylvia,Slate-headed Tody-Flycatcher,Poecilotriccus sylvia,TRUE,Poecilotriccus sylvia_Slate-headed Tody-Flycatcher
Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,atroflavus,Red-rumped Tinkerbird,Pogoniulus atroflavus,TRUE,Pogoniulus atroflavus_Red-rumped Tinkerbird
Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,bilineatus,Yellow-rumped Tinkerbird,Pogoniulus bilineatus,TRUE,Pogoniulus bilineatus_Yellow-rumped Tinkerbird
Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,chrysoconus,Yellow-fronted Tinkerbird,Pogoniulus chrysoconus,TRUE,Pogoniulus chrysoconus_Yellow-fronted Tinkerbird
Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,leucomystax,Moustached Tinkerbird,Pogoniulus leucomystax,TRUE,Pogoniulus leucomystax_Moustached Tinkerbird
Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,pusillus,Red-fronted Tinkerbird,Pogoniulus pusillus,TRUE,Pogoniulus pusillus_Red-fronted Tinkerbird
Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,scolopaceus,Speckled Tinkerbird,Pogoniulus scolopaceus,TRUE,Pogoniulus scolopaceus_Speckled Tinkerbird
Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,simplex,Green Tinkerbird,Pogoniulus simplex,TRUE,Pogoniulus simplex_Green Tinkerbird
Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,subsulphureus,Yellow-throated Tinkerbird,Pogoniulus subsulphureus,TRUE,Pogoniulus subsulphureus_Yellow-throated Tinkerbird
Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Pogonocichla,stellata,White-starred Robin,Pogonocichla stellata,TRUE,Pogonocichla stellata_White-starred Robin
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Poicephalus,cryptoxanthus,Brown-headed Parrot,Poicephalus cryptoxanthus,TRUE,Poicephalus cryptoxanthus_Brown-headed Parrot
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Poicephalus,fuscicollis,Brown-necked Parrot,Poicephalus fuscicollis,TRUE,Poicephalus fuscicollis_Brown-necked Parrot
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Poicephalus,meyeri,Meyer's Parrot,Poicephalus meyeri,TRUE,Poicephalus meyeri_Meyer's Parrot
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Poicephalus,robustus,Cape Parrot,Poicephalus robustus,TRUE,Poicephalus robustus_Cape Parrot
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Poicephalus,rufiventris,Red-bellied Parrot,Poicephalus rufiventris,TRUE,Poicephalus rufiventris_Red-bellied Parrot
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Poicephalus,senegalus,Senegal Parrot,Poicephalus senegalus,TRUE,Poicephalus senegalus_Senegal Parrot
Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Poliocrania,exsul,Chestnut-backed Antbird,Poliocrania exsul,TRUE,Poliocrania exsul_Chestnut-backed Antbird
Metazoa,Chordata,Aves,Gruiformes,Rallidae,Poliolimnas,cinereus,White-browed Crake,Poliolimnas cinereus,TRUE,Poliolimnas cinereus_White-browed Crake
Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,albiloris,White-lored Gnatcatcher,Polioptila albiloris,TRUE,Polioptila albiloris_White-lored Gnatcatcher
Metazoa,Chordata,Aves,Passeriformes,Certhiidae,Polioptila,bilineata,White-browed Gnatcatcher,Polioptila bilineata,TRUE,Polioptila bilineata_White-browed Gnatcatcher
Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,caerulea,Blue-gray Gnatcatcher,Polioptila caerulea,TRUE,Polioptila caerulea_Blue-gray Gnatcatcher
Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,californica,California Gnatcatcher,Polioptila californica,TRUE,Polioptila californica_California Gnatcatcher
Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,dumicola,Masked Gnatcatcher,Polioptila dumicola,TRUE,Polioptila dumicola_Masked Gnatcatcher
Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,lactea,Creamy-bellied Gnatcatcher,Polioptila lactea,TRUE,Polioptila lactea_Creamy-bellied Gnatcatcher
Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,lembeyei,Cuban Gnatcatcher,Polioptila lembeyei,TRUE,Polioptila lembeyei_Cuban Gnatcatcher
Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,melanura,Black-tailed Gnatcatcher,Polioptila melanura,TRUE,Polioptila melanura_Black-tailed Gnatcatcher
Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,nigriceps,Black-capped Gnatcatcher,Polioptila nigriceps,TRUE,Polioptila nigriceps_Black-capped Gnatcatcher
Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,plumbea,Tropical Gnatcatcher,Polioptila plumbea,TRUE,Polioptila plumbea_Tropical Gnatcatcher
Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,schistaceigula,Slate-throated Gnatcatcher,Polioptila schistaceigula,TRUE,Polioptila schistaceigula_Slate-throated Gnatcatcher
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Polyboroides,typus,African Harrier-Hawk,Polyboroides typus,TRUE,Polyboroides typus_African Harrier-Hawk
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Polyerata,amabilis,Blue-chested Hummingbird,Polyerata amabilis,TRUE,Polyerata amabilis_Blue-chested Hummingbird
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Polyerata,decora,Charming Hummingbird,Polyerata decora,TRUE,Polyerata decora_Charming Hummingbird
Animalia,Chordata,Aves,Galliformes,Phasianidae,Polyplectron,bicalcaratum,Gray Peacock-Pheasant,Polyplectron bicalcaratum,TRUE,Polyplectron bicalcaratum_Gray Peacock-Pheasant
Animalia,Chordata,Aves,Galliformes,Phasianidae,Polyplectron,chalcurum,Bronze-tailed Peacock-Pheasant,Polyplectron chalcurum,TRUE,Polyplectron chalcurum_Bronze-tailed Peacock-Pheasant
Animalia,Chordata,Aves,Galliformes,Phasianidae,Polyplectron,germaini,Germain's Peacock-Pheasant,Polyplectron germaini,TRUE,Polyplectron germaini_Germain's Peacock-Pheasant
Animalia,Chordata,Aves,Galliformes,Phasianidae,Polyplectron,malacense,Malayan Peacock-Pheasant,Polyplectron malacense,TRUE,Polyplectron malacense_Malayan Peacock-Pheasant
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Polystictus,pectoralis,Bearded Tachuri,Polystictus pectoralis,TRUE,Polystictus pectoralis_Bearded Tachuri
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Polystictus,superciliaris,Gray-backed Tachuri,Polystictus superciliaris,TRUE,Polystictus superciliaris_Gray-backed Tachuri
